run_name,v_frag,scenario,alpha,M_emb0,r_gap,M_gap,n_gaps,amp_val,M_final,M_prev,T_final_Myr,M_iso_E,R_variation,frac_h2o_percent,Is_Valid,Discard_Reason,Cat_Masa,Cat_Agua
run_ngap10_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,10,1.0,3.955550796261127,3.8492094077942642,0.3853528593710528,3.955550796261127,0.026884091228806594,0.0,True,,Isolation Mass,0% Agua
run_ngap10_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,10,2.0,3.955550796261127,3.8245673879049713,0.3853528593710528,3.955550796261127,0.03311382285368804,0.0,True,,Isolation Mass,0% Agua
run_ngap10_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,10,3.0,3.955550796261127,3.796678711246072,0.3853528593710528,3.955550796261127,0.04016433948091995,0.0,True,,Isolation Mass,0% Agua
run_ngap10_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,10,5.0,3.955550796261127,3.745819460827118,0.3853528593710528,3.955550796261127,0.05302203061890945,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,0.5,3.955550796261127,3.8454629165239083,0.3853528593710528,3.955550796261127,0.027831239037879665,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,0.7,3.955550796261127,3.838736133001572,0.3853528593710528,3.955550796261127,0.02953183242393722,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,1.0,3.955550796261127,3.832142266587506,0.3853528593710528,3.955550796261127,0.031198823129832985,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,2.0,3.955550796261127,3.8137823469914585,0.3853528593710528,3.955550796261127,0.03584038142138665,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,3.0,3.955550796261127,3.7927776511720763,0.3853528593710528,3.955550796261127,0.04115056371995206,0.0,True,,Isolation Mass,0% Agua
run_ngap15_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,15,5.0,3.955550796261127,3.748829526607295,0.3853528593710528,3.955550796261127,0.05226105801731318,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,0.5,3.955550796261127,3.836902629437473,0.3853528593710528,3.955550796261127,0.029995359163584173,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,0.7,3.955550796261127,3.82975004245765,0.3853528593710528,3.955550796261127,0.0318035996206613,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,1.0,3.955550796261127,3.8232697484938067,0.3853528593710528,3.955550796261127,0.03344187815571857,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,2.0,3.955550796261127,3.8066098977126,0.3853528593710528,3.955550796261127,0.0376536432522391,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,3.0,3.955550796261127,3.7868784815048304,0.3853528593710528,3.955550796261127,0.04264192863247497,0.0,True,,Isolation Mass,0% Agua
run_ngap20_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,20,5.0,1.2302829857776165,0.8895505747838724,0.24201282647943834,3.955550796261127,0.27695450147055367,0.0,False,Premature (< 1 Myr and < 90% M_iso),> 0.1 M_E (No iso),0% Agua
run_ngap3_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,0.5,3.955550796261127,3.8827262958650106,0.3853528593710528,3.955550796261127,0.01841071045401607,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,0.7,3.955550796261127,3.8814833471182695,0.3853528593710528,3.955550796261127,0.018724939447843175,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,1.0,3.955550796261127,3.8794212845538123,0.3853528593710528,3.955550796261127,0.019246248026766312,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,2.0,3.955550796261127,3.873835438550817,0.3853528593710528,3.955550796261127,0.020658401805267915,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,3.0,3.955550796261127,3.85913838201143,0.3853528593710528,3.955550796261127,0.024373954277322963,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,3,5.0,3.955550796261127,3.7947471115218505,0.3853528593710528,3.955550796261127,0.04065266584144781,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,0.5,3.955550796261127,3.881540849353034,0.3853528593710528,3.955550796261127,0.018710402348529782,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,0.7,3.955550796261127,3.8798175495356193,0.3853528593710528,3.955550796261127,0.019146068556897905,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,1.0,3.955550796261127,3.8761114424302106,0.3853528593710528,3.955550796261127,0.020083006873784604,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,2.0,3.955550796261127,3.8536159702354644,0.3853528593710528,3.955550796261127,0.02577007129374082,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,3.0,3.955550796261127,3.812967172451296,0.3853528593710528,3.955550796261127,0.036046465120509685,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,5,5.0,3.955550796261127,3.7382173165742016,0.3853528593710528,3.955550796261127,0.05494392333233431,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,0.5,3.955550796261127,3.8773426555941386,0.3853528593710528,3.955550796261127,0.019771744744350745,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,0.7,3.955550796261127,3.872259434988416,0.3853528593710528,3.955550796261127,0.021056830151553022,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,1.0,3.955550796261127,3.865825891835287,0.3853528593710528,3.955550796261127,0.022683289647209146,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,2.0,3.955550796261127,3.8363307926949894,0.3853528593710528,3.955550796261127,0.030139924806129866,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,3.0,3.955550796261127,3.7993248344362875,0.3853528593710528,3.955550796261127,0.039495374948163374,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,0.1,0.0,0.0,7,5.0,3.955550796261127,3.7381261777163566,0.3853528593710528,3.955550796261127,0.054966964082545686,0.0,True,,Isolation Mass,0% Agua
run_ngap10_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,0.5,3.955550796261127,3.189287531440367,1.0974987654930568,3.955550796261127,0.19371847418697005,9.6859237093485,True,,Isolation Mass,Transición (0.1%-10%)
run_ngap10_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,0.7,3.955550796261127,3.710741598417514,1.747528400007683,3.955550796261127,0.061890040212607585,24.76037737950782,True,,Isolation Mass,Water Worlds (>10%)
run_ngap10_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,1.0,3.955550796261127,3.879850012670865,2.782559402207126,3.955550796261127,0.01913786157462974,29.88168770089452,True,,Isolation Mass,Water Worlds (>10%)
run_ngap10_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,2.0,3.955550796261127,3.579058516974971,5.5908101825122225,3.955550796261127,0.09518074692455587,33.1777383494466,True,,Isolation Mass,Water Worlds (>10%)
run_ngap10_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,3.0,3.955550796261127,3.803331900536612,8.902150854450394,3.955550796261127,0.038482351400567424,33.803034357306494,True,,Isolation Mass,Water Worlds (>10%)
run_ngap10_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,10,5.0,3.10504239424815,2.9094772299067864,10.0,3.955550796261127,0.06298308992612568,29.76059460395803,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,0.5,3.955550796261127,3.754749094303483,1.232846739442066,3.955550796261127,0.050764536293515926,13.048254572746599,True,,Isolation Mass,Water Worlds (>10%)
run_ngap15_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,0.7,3.955550796261127,3.502716243611909,1.555676143930472,3.955550796261127,0.11448078307507699,23.81515751847722,True,,Isolation Mass,Water Worlds (>10%)
run_ngap15_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,1.0,3.955550796261127,3.8567758871313935,2.205130739903046,3.955550796261127,0.02497121493752466,28.664582829611092,True,,Isolation Mass,Water Worlds (>10%)
run_ngap15_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,2.0,3.955550796261127,3.518403685329619,3.511191734215127,3.955550796261127,0.11051485202634964,32.89686896495089,True,,Isolation Mass,Water Worlds (>10%)
run_ngap15_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,3.0,3.955550796261127,3.5588426384617393,5.5908101825122225,3.955550796261127,0.1002915088776928,34.2357575164704,True,,Isolation Mass,Water Worlds (>10%)
run_ngap15_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,15,5.0,2.5095292205354363,2.378483734489708,10.0,3.955550796261127,0.05221915129474698,27.02760671420806,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,0.5,3.955550796261127,3.5070304259711897,1.0974987654930568,3.955550796261127,0.11339011768320317,5.669505884160157,True,,Isolation Mass,Transición (0.1%-10%)
run_ngap20_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,0.7,3.955550796261127,3.8585932468223763,1.3848863713938717,3.955550796261127,0.024511769519025537,18.902153924483894,True,,Isolation Mass,Water Worlds (>10%)
run_ngap20_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,1.0,3.955550796261127,3.311057354617499,1.555676143930472,3.955550796261127,0.16293393128785438,25.320030328770283,True,,Isolation Mass,Water Worlds (>10%)
run_ngap20_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,2.0,3.955550796261127,3.763247132975529,2.477076355991709,3.955550796261127,0.048616153145439954,31.497426340334243,True,,Isolation Mass,Water Worlds (>10%)
run_ngap20_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,3.0,3.955550796261127,3.698886129329438,3.511191734215127,3.955550796261127,0.06488721297026291,34.2743297812893,True,,Isolation Mass,Water Worlds (>10%)
run_ngap20_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,20,5.0,0.04962039945119318,0.03468540249733835,0.24201282647943834,3.955550796261127,0.30098502065758165,0.0,False,Premature (< 1 Myr and < 90% M_iso),< 0.1 M_E,
run_ngap3_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,0.5,3.955550796261127,3.2527139184934866,0.6892612104349695,3.955550796261127,0.1776836941221883,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,0.7,3.955550796261127,3.2715900078593134,0.6892612104349695,3.955550796261127,0.17291164331609854,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,1.0,3.955550796261127,3.2952017625708243,0.6892612104349695,3.955550796261127,0.1669423723023552,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,2.0,3.955550796261127,3.2256177050822368,0.6892612104349695,3.955550796261127,0.18453386867609914,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,3.0,3.955550796261127,3.036861367362016,0.6892612104349695,3.955550796261127,0.23225322495352008,0.0,True,,Isolation Mass,0% Agua
run_ngap3_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,3,5.0,3.955550796261127,3.8911233523594593,0.7742636826811278,3.955550796261127,0.016287856538858225,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,0.5,3.955550796261127,2.9272020882407244,0.6892612104349695,3.955550796261127,0.2599761097727326,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,0.7,3.955550796261127,3.484779111618229,0.7742636826811278,3.955550796261127,0.11901545673181133,0.0,True,,Isolation Mass,0% Agua
run_ngap5_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,1.0,3.955550796261127,3.7841993225089565,1.3848863713938717,3.955550796261127,0.04331924492390177,9.39734715221128,True,,Isolation Mass,Transición (0.1%-10%)
run_ngap5_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,2.0,3.955550796261127,3.933468817436066,6.280291441834247,3.955550796261127,0.005582529453529807,21.60402839113604,True,,Isolation Mass,Water Worlds (>10%)
run_ngap5_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,3.0,3.8415916511625388,3.657372428705203,10.0,3.955550796261127,0.04795387932540606,22.4358336560457,True,,Isolation Mass,Water Worlds (>10%)
run_ngap5_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,5,5.0,2.9399007181488135,2.8600861214032594,10.0,3.955550796261127,0.02714873881721132,15.237564010651514,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A0.5_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,0.5,3.955550796261127,3.6808254815655244,0.8697490026177834,3.955550796261127,0.06945311256153731,0.0,True,,Isolation Mass,0% Agua
run_ngap7_A0.7_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,0.7,3.955550796261127,3.6669669720958438,1.3848863713938717,3.955550796261127,0.07295667254180098,16.03087106921357,True,,Isolation Mass,Water Worlds (>10%)
run_ngap7_A1.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,1.0,3.955550796261127,3.912505868690845,2.782559402207126,3.955550796261127,0.010882157703794122,26.193079711477264,True,,Isolation Mass,Water Worlds (>10%)
run_ngap7_A2.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,2.0,3.955550796261127,3.7677763575084504,7.054802310718645,3.955550796261127,0.047471123093695326,30.084516863442378,True,,Isolation Mass,Water Worlds (>10%)
run_ngap7_A3.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,3.0,3.645467113602273,3.3944736726840987,10.0,3.955550796261127,0.06885083120943443,29.11628387377258,True,,Isolation Mass,Water Worlds (>10%)
run_ngap7_A5.0_a0.0001_rmin0.7,1,sinusoidal,0.0001,1e-05,0.0,0.0,7,5.0,2.7455722362694286,2.625626951760426,10.0,3.955550796261127,0.04368680704317556,22.51315281173992,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,0.5,0.3785631780611172,0.3739839604215258,10.0,3.955550796261127,0.01209631021972272,44.8022986069454,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,0.7,0.5276572322174377,0.5067757317484579,10.0,3.955550796261127,0.03957398703932644,44.59813817583107,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,1.0,0.4020153293534959,0.3703853950011231,10.0,3.955550796261127,0.07867842851475017,43.48030093621919,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,2.0,0.17137632670878347,0.1590679859694346,7.054802310718645,3.955550796261127,0.0718205424035269,36.111965914424054,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,3.0,0.1533244168905004,0.14384507131097168,8.902150854450394,3.955550796261127,0.061825414188912665,35.04749086492318,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,10,5.0,0.12733605963074793,0.12088196479421874,10.0,3.955550796261127,0.05068552345066214,32.339964608650504,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,0.5,0.36295797289657966,0.35839767480576756,10.0,3.955550796261127,0.012564259311949315,44.80860053226483,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,0.7,0.24842332729050726,0.21823288256157725,3.944206059437656,3.955550796261127,0.1215282198262532,38.82327722702247,False,Unstable (R >= 10%),> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,1.0,0.26949772167711883,0.24196443657071842,5.5908101825122225,3.955550796261127,0.10216518690791614,40.25058045363413,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,2.0,0.15739249832752403,0.14473153688373325,4.9770235643321135,3.955550796261127,0.08044196247170628,34.69799054995385,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,3.0,0.17459137184672524,0.16249865784983034,7.92482898353917,3.955550796261127,0.06926295308287723,36.67682745412648,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap15_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,15,5.0,0.15458544223138646,0.14552321923484982,10.0,3.955550796261127,0.058622745232194184,35.49446886232476,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,0.5,0.3653671998327743,0.3619359167190711,10.0,3.955550796261127,0.00939132772529579,44.81753722512694,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,0.7,0.5457663168515406,0.5341987450774041,10.0,3.955550796261127,0.021195100204916453,44.78279984056988,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,1.0,0.49935264904809673,0.4717616463066112,10.0,3.955550796261127,0.05525354234944291,44.5839128978273,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,2.0,0.35635688727499565,0.32543498455390585,10.0,3.955550796261127,0.08677228875115804,42.92604081436039,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap20_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,3.0,0.0024868544995982514,0.001674617115720149,0.4862601580065353,3.955550796261127,0.3266123466448554,0.0,False,Premature (< 1 Myr and < 90% M_iso),< 0.1 M_E,
run_ngap20_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,20,5.0,0.22115827621830916,0.20504794938730833,10.0,3.955550796261127,0.07284523602950337,39.397711692229684,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,0.5,0.48677065320372975,0.4835133923051141,10.0,3.955550796261127,0.006691572051802378,44.60119664404695,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,0.7,0.4982666708917499,0.4947133158932627,10.0,3.955550796261127,0.007131432235127811,44.71478515396241,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,1.0,0.504804328431965,0.5001044048932665,10.0,3.955550796261127,0.009310386765695011,44.8165394278018,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,2.0,0.3466809587113976,0.3185850834059211,10.0,3.955550796261127,0.08104245300897969,42.655230398569,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,3.0,0.17049101441986728,0.15892355265131675,10.0,3.955550796261127,0.06784792622597345,35.20976417629826,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap3_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,3,5.0,0.10309425722101608,0.0997562068875561,10.0,3.955550796261127,0.032378625380691965,25.4675851185299,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,0.5,0.4447178676956115,0.44132348753418693,10.0,3.955550796261127,0.00763265973326681,44.73089765571461,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,0.7,0.4280946660570477,0.42329817412102927,10.0,3.955550796261127,0.011204278670875251,44.82618995159105,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,1.0,0.3817124388306678,0.3658333304195253,10.0,3.955550796261127,0.04159966193343426,44.57065537189702,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,2.0,0.15702996122740606,0.14471356512688321,10.0,3.955550796261127,0.07843341489899888,38.06406720982222,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,3.0,0.10808991782324187,0.10177524503538694,10.0,3.955550796261127,0.058420553137816564,32.998617685105714,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap5_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,5,5.0,0.08085252600385724,0.07770673950414834,10.0,3.955550796261127,0.03890770833256119,27.327187812723754,True,,< 0.1 M_E,
run_ngap7_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,0.5,0.4089077855099387,0.4051023009574839,10.0,3.955550796261127,0.00930646147445959,44.78850336256237,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,0.7,0.3786774972108909,0.3700354729037734,10.0,3.955550796261127,0.02282159455148348,44.77829473724184,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A1.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,1.0,0.2979075625468807,0.27600116306045,10.0,3.955550796261127,0.07353421745707901,43.854873921335525,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A2.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,2.0,0.2083209022709281,0.19330767009732325,10.0,3.955550796261127,0.07206781465490988,38.097585269239396,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A3.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,3.0,0.1533112886579077,0.14427900299179133,10.0,3.955550796261127,0.05891468100741503,34.29931555238098,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap7_A5.0_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.0001,0.0,0.0,7,5.0,0.11786790569711379,0.11265214770890424,10.0,3.955550796261127,0.04425087522648054,29.74432534626243,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A0.5_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.001,0.0,0.0,10,0.5,0.6516747813580601,0.643856004238682,10.0,3.955550796261127,0.011997974055531508,44.737748799800606,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_ngap10_A0.7_a0.0003_rmin0.7,1,sinusoidal,0.0003,0.001,0.0,0.0,10,0.7,0.6139775942811523,0.589735678665701,10.0,3.955550796261127,0.03948338806049404,44.57869341578403,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
