Time[yr],single_sup_earth_3.0au,single_sup_earth_5.0au,single_sup_earth_7.0au,single_sup_earth_10.0au,single_nep_3.0au,single_nep_5.0au,single_nep_7.0au,single_nep_10.0au,single_sat_3.0au,single_sat_5.0au,single_sat_7.0au,single_sat_10.0au,single_jup_3.0au,single_jup_5.0au,single_jup_7.0au,single_jup_10.0au,single_sup_jup_3.0au,single_sup_jup_5.0au,single_sup_jup_7.0au,single_sup_jup_10.0au
10811.807510766077,0.0007691762088176679,0.0007585603216422321,0.0007586894286468748,0.0007587527500522162,0.0005841391494888493,0.0007524147625045385,0.0007580122441165349,0.0007587497489507378,0.00048278434299608985,0.0006788455697147588,0.000741020876192211,0.0007586381024277111,0.0002912524339985234,0.00013120071801064892,0.0006726044533897912,0.0007566676049330923,8.61668150798911e-05,0.0010066688138132829,0.00012762978141112047,0.0007243268468669628
12638.482029342971,0.0010166312173717218,0.0010021515610521003,0.0010022819383520565,0.0010023904400666694,0.0006960070635173565,0.0009897007926970014,0.0010010401772853061,0.0010023647938190994,0.0005397672077103177,0.000878560286601715,0.0009649217330414128,0.0010015393494495761,0.00032412568655337815,0.00016572093693079104,0.0008557519051798357,0.0009921591667332308,9.612384613033598e-05,0.0011180639846802842,0.0001767382977060361,0.0009112359594529718
14773.776525985097,0.0013503555464650097,0.001329954558643931,0.0013310361053802122,0.0013309955106060034,0.0008374865915666829,0.0012945471764342908,0.0013306663084836634,0.0013308584969674575,0.0006038786190706302,0.0011220250058385783,0.001270114044335302,0.001327177157793069,0.0003626225877088052,0.00020251254458414358,0.00018731532361992986,0.0012986504290417589,0.0001059873614975837,0.0012245505965037262,0.00024006537815624007,0.0011483538982561825
17269.832906594325,0.0017961552862701957,0.001767207833746176,0.0017711623563214651,0.001770363889095572,0.0010235562386925467,0.0016681728766374526,0.001776015893866667,0.0017698512725925486,0.0006763353745226075,0.001395621529595159,0.0016883493689306972,0.0017590797855341345,0.00040692617215021265,0.001431160411892396,0.00024911516563996816,0.0017010370863445035,0.00011473367131176193,0.00133173407296594,0.00031258079505591674,0.0002487692303521083
20187.60254679039,0.002384875483043336,0.0023453977658394187,0.002353766392288348,0.0023516087274381148,0.001276243543979927,0.0021136929737320953,0.0023661170469949644,0.0023506366794667777,0.000758301222018698,0.0016798653299661126,0.0022299652982266105,0.0023358703025451177,0.0004567924836111903,0.0016526734359892936,0.0003291621176996218,0.002263916902955354,0.00012132958629451629,0.001446270849994824,0.00038694300956276795,0.00033503198370588017
23598.33466782194,0.003153336150870989,0.0031030949734613955,0.0031148447152348213,0.0031122252917935578,0.0016272887544653836,0.002652121483922909,0.0031180777020297645,0.00311349552322171,0.0008507544622905483,0.001956667539859458,0.0028524205487071574,0.0031304883121187066,0.000511489433083212,0.0018682864072164795,0.002513065094668976,0.003086500670132053,0.00012496882576829016,0.0015737945559139987,0.002727635037486187,0.00046210183639294744
27585.316176291868,0.004146804078388855,0.004086899856794557,0.004098035469783157,0.004098327098562504,0.002121296473386991,0.003334612846329521,0.004042696807562751,0.004111053424833311,0.000954335401010975,0.0022156201954864896,0.0034673177315069914,0.004213277642333368,0.0005697709251133443,0.0020802394203628394,0.00308077448805677,0.004192434898293906,0.00012531945733873506,0.0017192681027917711,0.0031145241776510124,0.0006244137251496529
32245.90545296398,0.00542157702224122,0.005352984793589144,0.005359539445733752,0.005366253807999599,0.0028191797356623693,0.004244825245129924,0.005178887664515686,0.005398737082351279,0.0010691840524179597,0.0024567108581414754,0.003993432708140676,0.0055140105193246525,0.0006298707838979789,0.002295251952463384,0.003605242185454438,0.005414722671543304,0.00012257723607145277,0.0018845127683897456,0.0034626533959357664,0.000798168881658845
37693.909753883636,0.007048479875791824,0.006970949930337644,0.006972659420238059,0.006985396142200062,0.003802336280838925,0.005493394580318833,0.00662300182439135,0.007019873590498604,0.001194895149898234,0.00268835128279854,0.004405624054579338,0.0067681759239148764,0.0006894827289266603,0.0025202096223951864,0.0040594441344532495,0.00648637681372799,0.00011769312463671966,0.002069372915740053,0.003787179363463067,0.005713007224673272
44062.36427773573,0.009115844296394893,0.009028265954035164,0.009028164944249517,0.00904243060966392,0.005176868854068539,0.00721058419911802,0.008517250161117929,0.009028732414357532,0.001330513116447385,0.0029226242475749453,0.004735555601337982,0.007714461671078809,0.0007461004206112953,0.002760530345144785,0.004451058949878073,0.007257577063719989,0.00011252399218641962,0.002268491584315524,0.004109281988602498,0.006536626868789086
